"path","title_len","desc_len","has_canonical","has_og","has_twitter","has_jsonld","has_robots","has_h1","internal_links","issues"
"discovery/kids/humorous-middle-grade-and-juvenile-ficti.html","46","82","True","True","True","True","True","True","14",""
"discovery/kids/index.html","50","112","True","True","True","True","True","True","10",""
"discovery/kids/inspirational-and-empowering-books-for-k.html","67","99","True","True","True","True","True","True","14","title-len"
"discovery/kids/inspiring-books-about-diversity-and-incl.html","63","153","True","True","True","True","True","True","14",""
"discovery/kids/inspiring-nonfiction-books-for-young-rea.html","61","151","True","True","True","True","True","True","14",""
"discovery/kids/magical-coming-of-age-novels-for-middle-.html","50","101","True","True","True","True","True","True","14",""
"discovery/kids/must-read-nature-and-wildlife-books-for-.html","49","125","True","True","True","True","True","True","14",""
"discovery/kids/must-read-nonfiction-for-pet-lovers.html","51","129","True","True","True","True","True","True","14",""
"discovery/kids/sports-in-graphic-novels-for-middle-grad.html","40","118","True","True","True","True","True","True","14",""
"discovery/kids/summer-mystery-thriller-books-for-teens.html","25","75","True","True","True","True","True","True","14","title-len"
"discovery/kids/whimsical-and-imaginative-nonfiction-for.html","44","87","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-books-exploring-the-lives-and-roles-o.html","42","106","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-books-on-subversive-tactics-and-espio.html","51","100","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-books-on-transcendence-identity-and-s.html","59","110","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-books-that-explore-the-fascinating-wo.html","45","125","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-books-that-explore-what-it-means-to-b.html","41","125","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-books-that-reveal-the-legacy-of-jim-c.html","29","102","True","True","True","True","True","True","14","title-len"
"discovery/nonfiction/12-books-to-help-you-save-the-planet-a-g.html","58","153","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-captivating-nonfiction-books-about-su.html","45","130","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-compelling-nonfiction-books-for-explo.html","60","136","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-essential-books-for-understanding-the.html","41","136","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-essential-books-on-black-american-exp.html","56","154","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-essential-books-on-capitalism-economi.html","59","134","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-essential-books-on-hosting-community-.html","41","128","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-essential-books-on-racial-injustice-a.html","62","158","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-essential-non-fiction-books-on-racism.html","46","97","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-essential-nonfiction-books-about-soci.html","43","139","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-essential-nonfiction-books-for-explor.html","50","116","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-must-read-books-on-nature-ecology-and.html","53","101","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-must-read-nonfiction-books-on-climate.html","35","104","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-must-read-nonfiction-books-to-satisfy.html","50","142","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-nonfiction-books-to-understand-americ.html","48","149","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-powerful-books-on-social-justice-acti.html","46","136","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-powerful-books-to-understand-the-blac.html","58","141","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-powerful-memoirs-of-trauma-identity-r.html","51","148","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-provocative-books-on-the-future-of-te.html","20","96","True","True","True","True","True","True","14","title-len"
"discovery/nonfiction/12-transformational-nonfiction-books-to-.html","33","88","True","True","True","True","True","True","14",""
"discovery/nonfiction/12-uplifting-books-for-when-you-need-com.html","38","106","True","True","True","True","True","True","14",""
"discovery/nonfiction/30-essential-activism-and-social-change-.html","47","99","True","True","True","True","True","True","14",""
"discovery/nonfiction/ai-technology-ethics-books-20-must-reads.html","59","123","True","True","True","True","True","True","14",""
"discovery/nonfiction/best-books-for-understanding-and-managin.html","60","148","True","True","True","True","True","True","14",""
"discovery/nonfiction/best-books-on-feminism-intersectionality.html","58","91","True","True","True","True","True","True","14",""
"discovery/nonfiction/best-nonfiction-books-for-women-s-health.html","69","114","True","True","True","True","True","True","14","title-len"
"discovery/nonfiction/birding-and-wildlife-guides-for-nature-e.html","59","110","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-about-animals-and-nature.html","48","110","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-about-mothers-and-daughter-relatio.html","59","148","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-about-sexuality-gender-and-relatio.html","60","125","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-about-spain-spanish-cuisine-and-cu.html","47","104","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-about-the-fat-acceptance-movement-.html","53","100","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-for-autistic-people-burnout-preven.html","54","144","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-on-defining-your-20s.html","40","65","True","True","True","True","True","True","14","desc-len"
"discovery/nonfiction/books-on-dopamine-addiction-and-modern-m.html","61","99","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-on-economic-inequality-and-social-.html","46","107","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-on-emotional-resilience-and-findin.html","60","123","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-on-history-anthropology-and-cultur.html","58","101","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-on-racial-oppression-in-america.html","37","125","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-on-social-justice-and-activism.html","44","146","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-on-the-rise-and-fall-of-democracy.html","60","121","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-to-help-you-overcome-codependency-.html","46","139","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-to-help-you-think-differently-and-.html","62","81","True","True","True","True","True","True","14",""
"discovery/nonfiction/books-to-understand-and-connect-with-oth.html","41","103","True","True","True","True","True","True","14",""
"discovery/nonfiction/compelling-memoirs-of-resilience-and-sel.html","59","106","True","True","True","True","True","True","14",""
"discovery/nonfiction/diverse-nonfiction-books-about-queer-his.html","50","104","True","True","True","True","True","True","14",""
"discovery/nonfiction/essential-books-on-immigration-detention.html","63","130","True","True","True","True","True","True","14",""
"discovery/nonfiction/essential-non-fiction-for-understanding-.html","45","104","True","True","True","True","True","True","14",""
"discovery/nonfiction/essential-nonfiction-books-for-mastering.html","55","112","True","True","True","True","True","True","14",""
"discovery/nonfiction/essential-nonfiction-reads-on-faith-acti.html","47","143","True","True","True","True","True","True","14",""
"discovery/nonfiction/exploring-the-wonders-of-nature-in-12-ca.html","61","141","True","True","True","True","True","True","14",""
"discovery/nonfiction/healing-resilience-14-must-read-books.html","30","112","True","True","True","True","True","True","14",""
"discovery/nonfiction/index.html","50","112","True","True","True","True","True","True","10",""
"discovery/nonfiction/inspiring-nonfiction-books-about-america.html","53","115","True","True","True","True","True","True","14",""
"discovery/nonfiction/inspiring-true-stories-of-courage-and-re.html","52","101","True","True","True","True","True","True","14",""
"discovery/nonfiction/investigative-true-crime-books.html","35","117","True","True","True","True","True","True","14",""
"discovery/nonfiction/nature-and-spirituality-books.html","45","121","True","True","True","True","True","True","14",""
"discovery/nonfiction/oligarchy-12-books-to-understand-concent.html","62","94","True","True","True","True","True","True","14",""
"discovery/nonfiction/racism-and-social-justice-24-must-read-n.html","57","103","True","True","True","True","True","True","14",""
"discovery/nonfiction/resistance-through-rest-empowering-books.html","57","96","True","True","True","True","True","True","14",""
"discovery/nonfiction/the-best-nonfiction-books-about-american.html","30","120","True","True","True","True","True","True","14",""
"discovery/nonfiction/transformative-nonfiction-books-for-self.html","51","129","True","True","True","True","True","True","14",""
"discovery/nonfiction/transformative-self-improvement-books.html","45","87","True","True","True","True","True","True","14",""
"discovery/nonfiction/understanding-and-resisting-authoritaria.html","52","113","True","True","True","True","True","True","14",""
"discovery/ya/12-books-about-growing-up-female-worth-r.html","29","110","True","True","True","True","True","True","14","title-len"
"discovery/ya/12-heartwarming-animal-love-stories-in-n.html","52","85","True","True","True","True","True","True","14",""
"discovery/ya/12-must-read-nonfiction-books-on-racism-.html","51","108","True","True","True","True","True","True","14",""
"discovery/ya/12-unforgettable-books-fusing-fantasy-re.html","56","119","True","True","True","True","True","True","14",""
"discovery/ya/15-queer-coming-of-age-stories-to-empowe.html","48","101","True","True","True","True","True","True","14",""
"discovery/ya/16-ya-lgbtq-novels-for-authentic-represe.html","45","97","True","True","True","True","True","True","14",""
"discovery/ya/adventure-books-for-thrill-seekers.html","36","108","True","True","True","True","True","True","14",""
"discovery/ya/best-alice-oseman-books-graphic-novels.html","56","107","True","True","True","True","True","True","14",""
"discovery/ya/best-books-by-elizabeth-acevedo-for-teen.html","55","151","True","True","True","True","True","True","14",""
"discovery/ya/best-books-in-the-grishaverse-by-leigh-b.html","50","139","True","True","True","True","True","True","14",""
"discovery/ya/best-dark-fantasy-books.html","56","91","True","True","True","True","True","True","14",""
"discovery/ya/best-fantasy-novels-for-middle-grade-rea.html","43","117","True","True","True","True","True","True","14",""
"discovery/ya/best-nonfiction-books-for-young-adults-l.html","47","102","True","True","True","True","True","True","14",""
"discovery/ya/best-ya-fantasy-adventure-series-for-tee.html","44","160","True","True","True","True","True","True","14",""
"discovery/ya/best-ya-fantasy-by-black-authors.html","33","105","True","True","True","True","True","True","14",""
"discovery/ya/books-about-china-s-qing-dynasty.html","46","82","True","True","True","True","True","True","14",""
"discovery/ya/books-about-contemporary-teen-girls-live.html","51","104","True","True","True","True","True","True","14",""
"discovery/ya/books-about-forbidden-love-and-forbidden.html","62","96","True","True","True","True","True","True","14",""
"discovery/ya/books-about-queer-experiences-and-identi.html","61","135","True","True","True","True","True","True","14",""
"discovery/ya/books-about-shakespeare-plays.html","54","85","True","True","True","True","True","True","14",""
"discovery/ya/books-about-teenage-outsiders-identity.html","42","87","True","True","True","True","True","True","14",""
"discovery/ya/books-by-and-about-muslim-women.html","62","103","True","True","True","True","True","True","14",""
"discovery/ya/books-like-the-maze-runner-for-teen-thri.html","57","128","True","True","True","True","True","True","14",""
"discovery/ya/books-on-queer-teen-experience-and-ident.html","62","91","True","True","True","True","True","True","14",""
"discovery/ya/books-on-racism-antiracism-and-social-ju.html","33","103","True","True","True","True","True","True","14",""
"discovery/ya/books-on-the-psychology-of-abuse-and-tox.html","59","95","True","True","True","True","True","True","14",""
"discovery/ya/classic-children-s-books.html","49","117","True","True","True","True","True","True","14",""
"discovery/ya/cookbooks-for-teenagers.html","28","81","True","True","True","True","True","True","14","title-len"
"discovery/ya/diverse-asian-american-queer-fiction-boo.html","50","116","True","True","True","True","True","True","14",""
"discovery/ya/diverse-coming-of-age-novels.html","36","118","True","True","True","True","True","True","14",""
"discovery/ya/essential-fantasy-books-for-young-adults.html","37","119","True","True","True","True","True","True","14",""
"discovery/ya/exploring-native-american-culture-throug.html","48","154","True","True","True","True","True","True","14",""
"discovery/ya/fantasy-and-mythology-novels.html","53","134","True","True","True","True","True","True","14",""
"discovery/ya/fantasy-and-romance-novels-for-young-adu.html","35","89","True","True","True","True","True","True","14",""
"discovery/ya/fascinating-fiction-nonfiction-books-abo.html","45","122","True","True","True","True","True","True","14",""
"discovery/ya/graphic-novels-for-adults.html","55","104","True","True","True","True","True","True","14",""
"discovery/ya/graphic-novels-of-ancient-greek-epics.html","60","137","True","True","True","True","True","True","14",""
"discovery/ya/heartstopper-collection-gay-themed-socks.html","46","125","True","True","True","True","True","True","14",""
"discovery/ya/heartstopper-lgbtq-fan-merchandise.html","55","117","True","True","True","True","True","True","14",""
"discovery/ya/index.html","50","112","True","True","True","True","True","True","10",""
"discovery/ya/leigh-bardugo-s-grishaverse-novels-and-c.html","60","118","True","True","True","True","True","True","14",""
"discovery/ya/must-read-coming-of-age-novels-for-teens.html","29","83","True","True","True","True","True","True","14","title-len"
"discovery/ya/must-read-hunger-games-books-in-order.html","49","103","True","True","True","True","True","True","14",""
"discovery/ya/must-read-self-discovery-and-mental-heal.html","61","139","True","True","True","True","True","True","14",""
"discovery/ya/neal-shusterman-s-scythe-series-dystopia.html","53","147","True","True","True","True","True","True","14",""
"discovery/ya/new-releases-in-young-adult-fiction.html","20","136","True","True","True","True","True","True","14","title-len"
"discovery/ya/nonfiction-books-about-epidemics-pandemi.html","55","154","True","True","True","True","True","True","14",""
"discovery/ya/philip-pullman-s-the-book-of-dust-trilog.html","42","151","True","True","True","True","True","True","14",""
"discovery/ya/powerful-nonfiction-books-for-young-read.html","42","105","True","True","True","True","True","True","14",""
"discovery/ya/powerful-teen-novels-about-surviving-and.html","26","129","True","True","True","True","True","True","14","title-len"
"discovery/ya/young-adult-fantasy-novels-by-black-auth.html","42","133","True","True","True","True","True","True","14",""
